case_id,HHID,hh_g00_1,hh_g00_2,consumedYN,food_item_other,food_item,consumption_quantity,consumption_unit,consumption_unit_label,consumption_unit_oth,consumption_subunit_1,consumption_subunit_2,hh_g04a,hh_g04b,hh_g04b_label,hh_g04b_oth,hh_g04c,hh_g04c_1,hh_g05,hh_g06a,hh_g06b,hh_g06b_label,hh_g06b_oth,hh_g06c,hh_g06c_1,hh_g07a,hh_g07b,hh_g07b_label,hh_g07b_oth,hh_g07c,hh_g07c_1,food_item_code,hh_members,consumption_per_person,region
201011000058,a0c5b2405407df8a4ded4a7ddcd333af,2,2,1,,410,6,44C,44,,3,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,410,9,0.6666666666666666,2
201011000058,a0c5b2405407df8a4ded4a7ddcd333af,2,2,1,,411,10,35,35,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,411,7,1.4285714285714286,2
201011000058,a0c5b2405407df8a4ded4a7ddcd333af,2,2,1,TINNED BEANS,412,8.5,23,23,COB,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,412,6,1.4166666666666667,2
201011000058,a0c5b2405407df8a4ded4a7ddcd333af,2,2,1,,507,5.5,23,23,125G PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,507,3,1.8333333333333333,2
201011000058,a0c5b2405407df8a4ded4a7ddcd333af,2,2,1,NKHUNGUZU,515,7,23,23,300GRAMS,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,515,6,1.1666666666666667,2
201011000058,a0c5b2405407df8a4ded4a7ddcd333af,2,2,1,,522,8.5,23,23,MEDIUM BOTTLE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,522,2,4.25,2
201011000058,a0c5b2405407df8a4ded4a7ddcd333af,2,2,1,,702,9.5,4,4,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,702,2,4.75,2
201011000058,a0c5b2405407df8a4ded4a7ddcd333af,2,2,1,,801,7.5,23,23,PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,801,4,1.875,2
201011000058,a0c5b2405407df8a4ded4a7ddcd333af,2,2,1,,813,9,23,23,LITRE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,813,2,4.5,2
201011000058,a0c5b2405407df8a4ded4a7ddcd333af,2,2,1,,820,6,23,23,SATCHET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,820,8,0.75,2
201011000058,a0c5b2405407df8a4ded4a7ddcd333af,2,2,1,,828,2.5,23,23,PAIL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,828,1,2.5,2
201011000058,a0c5b2405407df8a4ded4a7ddcd333af,2,2,1,CHIKANDE/ CHINAKA,830,6.5,23,23,5L BUCKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,830,8,0.8125,2
201011000058,a0c5b2405407df8a4ded4a7ddcd333af,2,2,1,,908,2.5,23,23,HEAP TINA,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,908,6,0.4166666666666667,2
201011000058,a0c5b2405407df8a4ded4a7ddcd333af,2,2,1,,5032,4.5,23,23,TINA HEAPED,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5032,7,0.6428571428571429,2
201011000058,a0c5b2405407df8a4ded4a7ddcd333af,2,2,1,,5123,2,25A,25,,NA,1,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5123,6,0.3333333333333333,2
201011000059,b43593a0a744f92a01bd2f3f933908c0,2,2,1,,106,7.5,23,23,N/A,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,106,2,3.75,2
201011000059,b43593a0a744f92a01bd2f3f933908c0,2,2,1,,115,7.5,22,22,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,115,9,0.8333333333333334,2
201011000059,b43593a0a744f92a01bd2f3f933908c0,2,2,1,,116,5,10,10,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,116,1,5,2
201011000059,b43593a0a744f92a01bd2f3f933908c0,2,2,1,,305,4,23,23,LARGE POT,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,305,7,0.5714285714285714,2
201011000059,b43593a0a744f92a01bd2f3f933908c0,2,2,1,,403,6,23,23,KILOGRAM,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,403,8,0.75,2
201011000059,b43593a0a744f92a01bd2f3f933908c0,2,2,1,,408,10,55,55,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,408,1,10,2
201011000059,b43593a0a744f92a01bd2f3f933908c0,2,2,1,,506,2,23,23,MEDIUM POT,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,506,8,0.25,2
201011000059,b43593a0a744f92a01bd2f3f933908c0,2,2,1,,509,8,22C,22,,3,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,509,5,1.6,2
201011000059,b43593a0a744f92a01bd2f3f933908c0,2,2,1,,510,6.5,23,23,90 GRAM,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,510,3,2.1666666666666665,2
201011000059,b43593a0a744f92a01bd2f3f933908c0,2,2,1,,605,9,23,23,NDOWA,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,605,7,1.2857142857142858,2
201011000059,b43593a0a744f92a01bd2f3f933908c0,2,2,1,MISALE,804,5.5,23,23,90 GRAM,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,804,8,0.6875,2
201011000059,b43593a0a744f92a01bd2f3f933908c0,2,2,1,CHIMIMINA,830,7,51,51,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,830,9,0.7777777777777778,2
201011000059,b43593a0a744f92a01bd2f3f933908c0,2,2,1,,837,8.5,23,23,SAUCER,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,837,10,0.85,2
201011000059,b43593a0a744f92a01bd2f3f933908c0,2,2,1,,911,8,23,23,10L BUCKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,911,2,4,2
201011000059,b43593a0a744f92a01bd2f3f933908c0,2,2,1,,914,2,23,23,10KG PAIL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,914,1,2,2
201011000059,b43593a0a744f92a01bd2f3f933908c0,2,2,1,,5021,2,23,23,PACKET (SMALL),NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5021,1,2,2
201011000059,b43593a0a744f92a01bd2f3f933908c0,2,2,1,,5033,0.5,23,23,MEDIUM BOTTLE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5033,6,0.08333333333333333,2
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,101,4,23,23,SMALL TIN,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,101,7,0.5714285714285714,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,104,2.5,23,23,SMALL TINA FLAT,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,104,4,0.625,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,106,9.5,23,23,HANDFUL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,106,5,1.9,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,107,5.5,23,23,SMALL SACHET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,107,9,0.6111111111111112,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,111,7,23,23,TUB,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,111,9,0.7777777777777778,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,114,9.5,33,33,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,114,3,3.1666666666666665,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,CHILAZI,209,4,37,37,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,209,8,0.5,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,302,3.5,70,70,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,302,4,0.875,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,308,6,23,23,QUOTER BOTTLE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,308,3,2,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,309,2,23,23,BUNDLE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,309,9,0.2222222222222222,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,311,1,23,23,149G TIN,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,311,6,0.16666666666666666,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,402,9,23,23,PACKET OF 125 GRAMS,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,402,1,9,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,405,10,23,23,POT,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,405,9,1.1111111111111112,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,507,9.5,23,23,SMALL PACKAGE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,507,3,3.1666666666666665,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,508,6.5,23,23,KILOGRAM,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,508,2,3.25,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,514,7,23,23,BUNDLE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,514,9,0.7777777777777778,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,705,2.5,23,23,PLATE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,705,3,0.8333333333333334,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,810,1,25A,25,,NA,1,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,810,5,0.2,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,811,4,23,23,CUP,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,811,3,1.3333333333333333,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,836,1.5,70,70,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,836,9,0.16666666666666666,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,901,2,23,23,MEALS AT WORK,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,901,3,0.6666666666666666,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,903,7,23,23,50 KG,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,903,9,0.7777777777777778,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,904,5,7,7,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,904,6,0.8333333333333334,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,906,2,23,23,TINA MEDIUM,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,906,5,0.4,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,909,0.5,23,23,MEDIUM SACHET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,909,6,0.08333333333333333,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,5033,6.5,23,23,WHOLE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5033,6,1.0833333333333333,1
201011000060,43068a4c8e58e2802a510cbec94f05ea,2,2,1,,5123,10,25A,25,,NA,1,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5123,10,1,1
201011000061,5705055498e928f4615968285d573503,2,2,1,,105,3,23,23,NDOWA,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,105,8,0.375,1
201011000061,5705055498e928f4615968285d573503,2,2,1,,110,5.5,23,23,SMALL TINA FLAT,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,110,10,0.55,1
201011000061,5705055498e928f4615968285d573503,2,2,1,,112,0.5,31,31,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,112,5,0.1,1
201011000061,5705055498e928f4615968285d573503,2,2,1,,308,5.5,9C,9,,3,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,308,2,2.75,1
201011000061,5705055498e928f4615968285d573503,2,2,1,,401,4.5,18,18,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,401,3,1.5,1
201011000061,5705055498e928f4615968285d573503,2,2,1,,404,5,23,23,G,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,404,3,1.6666666666666667,1
201011000061,5705055498e928f4615968285d573503,2,2,1,,409,7,23,23,SMALL PACKAGE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,409,3,2.3333333333333335,1
201011000061,5705055498e928f4615968285d573503,2,2,1,ZIWALA,515,2,25B,25,,NA,2,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,515,1,2,1
201011000061,5705055498e928f4615968285d573503,2,2,1,,608,5,70,70,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,608,7,0.7142857142857143,1
201011000061,5705055498e928f4615968285d573503,2,2,1,,704,1.5,23,23,PAIL (SMALL),NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,704,4,0.375,1
201011000061,5705055498e928f4615968285d573503,2,2,1,,803,5,23,23,LITRE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,803,8,0.625,1
201011000061,5705055498e928f4615968285d573503,2,2,1,,823,9,23,23,SMALL POT,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,823,8,1.125,1
201011000061,5705055498e928f4615968285d573503,2,2,1,,835,2,9,9,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,835,4,0.5,1
201011000061,5705055498e928f4615968285d573503,2,2,1,,903,7.5,23,23,BUNDLE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,903,5,1.5,1
201011000061,5705055498e928f4615968285d573503,2,2,1,,904,3,44A,44,,1,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,904,10,0.3,1
201011000061,5705055498e928f4615968285d573503,2,2,1,,907,1,23,23,TABLE SPOON,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,907,3,0.3333333333333333,1
201011000061,5705055498e928f4615968285d573503,2,2,1,,908,6,23,23,MEDIUM BOTTLE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,908,6,1,1
201011000061,5705055498e928f4615968285d573503,2,2,1,,5122,2,23,23,25 GRAM SATCHET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5122,7,0.2857142857142857,1
201011000062,596fad6da40270bdd76207ea768dab07,2,2,1,,201,3.5,23,23,LARGE POT,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,201,1,3.5,3
201011000062,596fad6da40270bdd76207ea768dab07,2,2,1,,206,9.5,23,23,TINA FLAT,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,206,2,4.75,3
201011000062,596fad6da40270bdd76207ea768dab07,2,2,1,,306,6,9,9,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,306,4,1.5,3
201011000062,596fad6da40270bdd76207ea768dab07,2,2,1,,313,1,23,23,JAR,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,313,2,0.5,3
201011000062,596fad6da40270bdd76207ea768dab07,2,2,1,,404,2,23,23,WINNOWER,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,404,2,1,3
201011000062,596fad6da40270bdd76207ea768dab07,2,2,1,NTAPASHA (CASSAVA LEAVES),414,3,10C,10,,3,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,414,1,3,3
201011000062,596fad6da40270bdd76207ea768dab07,2,2,1,,510,9,34,34,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,510,5,1.8,3
201011000062,596fad6da40270bdd76207ea768dab07,2,2,1,,703,5.5,23,23,SCUD,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,703,7,0.7857142857142857,3
201011000062,596fad6da40270bdd76207ea768dab07,2,2,1,,708,7,23,23,10KG PAIL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,708,4,1.75,3
201011000062,596fad6da40270bdd76207ea768dab07,2,2,1,,803,4.5,23,23,SMALL POCKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,803,2,2.25,3
201011000062,596fad6da40270bdd76207ea768dab07,2,2,1,,826,6.5,44,44,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,826,8,0.8125,3
201011000062,596fad6da40270bdd76207ea768dab07,2,2,1,,827,3.5,23,23,JAG,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,827,5,0.7,3
201011000062,596fad6da40270bdd76207ea768dab07,2,2,1,,833,0.5,31,31,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,833,3,0.16666666666666666,3
201011000062,596fad6da40270bdd76207ea768dab07,2,2,1,,5021,2,23,23,50 GRAM,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5021,6,0.3333333333333333,3
201011000062,596fad6da40270bdd76207ea768dab07,2,2,1,,5022,3.5,23,23,SMALL BOX TEA BAGS,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5022,2,1.75,3
201011000062,596fad6da40270bdd76207ea768dab07,2,2,1,,5121,4,23,23,20 LITRE PAIL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5121,4,1,3
201011000063,05149c2e93c758f40e0198a01a80dde1,2,2,1,,102,7,23,23,TUB,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,102,4,1.75,1
201011000063,05149c2e93c758f40e0198a01a80dde1,2,2,1,,113,5,23,23,PAIL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,113,10,0.5,1
201011000063,05149c2e93c758f40e0198a01a80dde1,2,2,1,,118,5.5,55,55,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,118,10,0.55,1
201011000063,05149c2e93c758f40e0198a01a80dde1,2,2,1,,313,7.5,23,23,80G PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,313,7,1.0714285714285714,1
201011000063,05149c2e93c758f40e0198a01a80dde1,2,2,1,,404,9,23,23,HALF PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,404,4,2.25,1
201011000063,05149c2e93c758f40e0198a01a80dde1,2,2,1,,406,6.5,23,23,TABLESALT PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,406,9,0.7222222222222222,1
201011000063,05149c2e93c758f40e0198a01a80dde1,2,2,1,,407,2.5,23,23,COB,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,407,6,0.4166666666666667,1
201011000063,05149c2e93c758f40e0198a01a80dde1,2,2,1,,413,2,23,23,LITRE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,413,9,0.2222222222222222,1
201011000063,05149c2e93c758f40e0198a01a80dde1,2,2,1,GRASSHOPPER,515,10,23,23,10KG PAIL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,515,3,3.3333333333333335,1
201011000063,05149c2e93c758f40e0198a01a80dde1,2,2,1,,602,7,23,23,125G PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,602,7,1,1
201011000063,05149c2e93c758f40e0198a01a80dde1,2,2,1,,608,2,23,23,WHOLE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,608,1,2,1
201011000063,05149c2e93c758f40e0198a01a80dde1,2,2,1,,706,3,23,23,PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,706,8,0.375,1
201011000063,05149c2e93c758f40e0198a01a80dde1,2,2,1,CHIGEGE,830,8.5,22,22,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,830,4,2.125,1
201011000063,05149c2e93c758f40e0198a01a80dde1,2,2,1,,911,0.5,23,23,1000G PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,911,2,0.25,1
201011000063,05149c2e93c758f40e0198a01a80dde1,2,2,1,,915,1,,NA,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,915,7,0.14285714285714285,1
201011000063,05149c2e93c758f40e0198a01a80dde1,2,2,1,,5021,6,23,23,SATCHET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5021,2,3,1
201011000063,05149c2e93c758f40e0198a01a80dde1,2,2,1,,5033,6.5,7A,7,,NA,1,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5033,3,2.1666666666666665,1
201011000063,05149c2e93c758f40e0198a01a80dde1,2,2,1,,5121,5,23,23,LARGE NDOWA,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5121,5,1,1
201011000064,ed37748c90365befa1eb62ad1ef05d53,2,2,1,,115,2,23,23,MEAL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,115,10,0.2,3
201011000064,ed37748c90365befa1eb62ad1ef05d53,2,2,1,TIGER PUFF SNACKS,117,10,23,23,PACKET MEDIUM,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,117,4,2.5,3
201011000064,ed37748c90365befa1eb62ad1ef05d53,2,2,1,,205,5.5,25B,25,,NA,2,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,205,7,0.7857142857142857,3
201011000064,ed37748c90365befa1eb62ad1ef05d53,2,2,1,MPIRU,414,6,22C,22,,3,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,414,5,1.2,3
201011000064,ed37748c90365befa1eb62ad1ef05d53,2,2,1,,607,9,23,23,MILLILITRE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,607,7,1.2857142857142858,3
201011000064,ed37748c90365befa1eb62ad1ef05d53,2,2,1,,701,8.5,23,23,10KG PAIL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,701,2,4.25,3
201011000064,ed37748c90365befa1eb62ad1ef05d53,2,2,1,,703,9.5,23,23,PACKET OF 125 GRAMS,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,703,6,1.5833333333333333,3
201011000064,ed37748c90365befa1eb62ad1ef05d53,2,2,1,,704,6.5,23,23,MEDIUM BASKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,704,7,0.9285714285714286,3
201011000064,ed37748c90365befa1eb62ad1ef05d53,2,2,1,PEPPER,818,8,23,23,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,818,1,8,3
201011000064,ed37748c90365befa1eb62ad1ef05d53,2,2,1,,821,8.5,4A,4,,1,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,821,3,2.8333333333333335,3
201011000064,ed37748c90365befa1eb62ad1ef05d53,2,2,1,,838,8,23,23,MILLILITRE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,838,1,8,3
201011000064,ed37748c90365befa1eb62ad1ef05d53,2,2,1,,903,5.5,23,23,SMALL NALI,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,903,9,0.6111111111111112,3
